6066,ac8956
5203,a68158
4088,c9ba96
3797,a78350
3705,ac885f
3610,a07c51
3525,a98c5d
2866,7d8890
2684,39220d
2618,b89360
2377,b29465
2372,94754f
2370,876741
2336,9b9895
2314,788a92
2301,ccb891
2295,969898
2290,9b7c57
2188,9a754b
2188,5d5f5d
2120,898d8a
2002,6e7877
1978,b48c53
1975,473626
1963,765f40
1951,7e5f3b
1950,646e6c
1905,6a6c6c
1895,8f8e85
1895,8c6e48
1850,7e6647
1826,6b5437
1726,53381f
1715,d2c199
1709,3a362f
1689,453433
1687,727b82
1677,3b2a1d
1650,926e45
1650,876f51
1636,758080
1616,9e8052
1605,787b7a
1605,4b433a
1550,a67c4d
1524,a29e9c
1513,ab8153
1510,3b2b15
1503,462d15
1496,56605f
1489,7c8787
1481,8698a3
1453,9d9a8d
1436,3e2a28
1422,838f8f
1399,301f0d
1369,40362b
1365,958d82
1346,4e514f
1330,5c462a
1318,331a06
1316,644621
1308,53524c
1301,352b20
1281,6a7c82
1280,485052
1243,615f5a
1228,4c4141
1158,7b95a3
1147,b28859
1145,414342
1118,745530
1110,6f6c68
1104,636c74
1101,817060
1095,867c73
1078,46443e
1056,2f2b23
1051,97a6b2
1020,5a5148
1016,8d97a1
1007,534f52
995,8e9998
990,8d7b6b
961,564239
932,3b4445
916,879b9e
891,675f54
873,6f8799
847,6d8990
846,645c5e
830,7f7c78
826,311f1e
820,79643b
773,937b61
773,555d65
752,796f64
747,546970
746,7a979b
681,3c3539
679,382a2c
660,9e875d
658,54462e
652,454245
650,627b84
644,867149
636,4a3c4e
630,2f3430
620,5a4f50
617,87a0af
617,564a5f
616,443d6d
613,655048
610,aa9877
594,70604e
579,a0886b
566,696e64
566,49365b
560,443877
557,412c3b
548,7c8697
526,aaa8a7
515,a37b59
506,5e4f91
495,918b8d
492,54436d
490,423661
486,8d8696
485,c5c0a5
471,3f2207
467,5a5587
466,61533d
463,61517c
461,6b5d70
448,422a45
445,788d89
440,ac936a
437,46323b
428,86a2a7
424,969b90
421,786b6c
417,372c3e
405,322a2f
400,69572e
398,70798a
396,533b12
395,827684
395,797788
395,543d44
388,3a2a47
383,2b2f37
382,377d97
381,482a1f
374,9ca9a7
364,afb7d7
359,adad9d
357,281f13
356,59818f
356,393779
353,403c52
351,676b4b
349,4d4d91
346,70608c
346,646077
337,806d9d
332,2f1b28
324,392c8a
320,777d71
315,4c7e90
306,45307d
297,42435c
296,725d58
289,837596
288,4d3673
285,261e25
285,221e15
282,929079
282,5b3e53
269,3d201b
262,afcce4
258,9da3c3
257,3b2652
251,515322
247,76779b
240,374c51
240,2c254e
238,7565ae
234,4f4f32
232,6b969d
231,aebcc2
229,5c6c4e
226,827f67
226,5b3811
216,716da2
214,5c5f78
211,8f94b4
206,2c2a43
204,52637c
203,3b3a1e
200,9ab5c9
199,606833
193,c1bfc1
182,413a19
181,4a3fa1
169,4c7a98
166,9c92ae
166,2a1d5a
163,406975
162,a0b3da
159,866b63
158,5c4917
157,2f2a98
153,68432e
153,2c1730
151,785f66
150,617b9a
145,7f94bb
145,502e06
144,4c2b34
144,1a201b
140,c7d4d5
133,7f8d7f
133,39617c
131,9c7b5f
130,9e95a6
124,465637
123,354061
110,e0e1d0
108,3d225b
103,2d1a66
102,937883
100,77513e
99,483b11
99,482103
93,656bab
91,536d60
89,878e7b
88,3420ad
86,65897f
83,9796c4
82,5e459f
80,6f7e66
73,237da3
68,25657f
67,b28660
63,76805f
61,875c4e
57,5e5bbd
56,5f939d
52,2b6473
34,391821
27,262b9c
20,506f45
13,b08269
